,row,plc,horseno,horse,jockey,trainer,actualwt,declarwt,draw,lbw,runningpos,finishtime,winodds,date,raceno,class,distance,going,handicap,course,stake,venue,horse_ch,jockey_ch,trainer_ch,class_ch,going_ch,handicap_ch,course_ch,venue_ch
5348,4,5,3.0,DRAGON GENERAL(T400),J Moreira,Y S Tsui,131.0,1120.0,9.0,4,1 4 5,1.09.39,6.8,2016-04-06,8,3,1200,GOOD,SHA TIN HOI HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,皇龍大將(T400),莫雷拉,徐雨石,1,好地,沙田海讓賽,全天候跑道,沙田
5349,4,5,1.0,GONNA RUN(T094),C Y Ho,C Fownes,131.0,1050.0,6.0,3,11 11 10 11 5,1.48.53,14.0,2016-04-10,8,3,1800,GOOD TO YIELDING,THE BEIJING CLUBHOUSE ANNIVERSARY CUP (HANDICAP),TURF - C COURSE,1165000,Sha Tin,勢必跑(T094),何澤堯,方嘉柏,1,好地至黏地,北京會所週年盃（讓賽）,草地 - C 賽道,沙田
5350,4,5,5.0,FRIENDS OF KA YING(T370),M L Yeung,T P Yung,127.0,1090.0,10.0,2-3/4,10 10 10 5,1.40.87,11.0,2016-04-13,8,2,1650,GOOD TO YIELDING,THE EWO CHALLENGE TROPHY (HANDICAP),TURF - A COURSE,1650000,Happy Valley,嘉應之友(T370),楊明綸,容天鵬,1,好地至黏地,怡和挑戰盃（讓賽）,草地 - A 賽道,跑馬地
5351,4,5,12.0,HAPPY COOPERATION(T392),M L Yeung,T P Yung,112.0,1150.0,1.0,2-1/2,2 3 5,1.09.28,6.2,2016-04-16,8,3,1200,GOOD TO FIRM,THE SPORTS WITHOUT BORDERS HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,合作愉快(T392),楊明綸,容天鵬,1,好地至快地,傷健共融齊運動讓賽,草地 - C+3 賽道,沙田
5352,4,5,10.0,BEAUTY KINGDOM(T189),C Y Ho,A S Cruz,114.0,1089.0,5.0,2-3/4,11 8 5,1.10.45,6.1,2016-04-20,8,3,1200,GOOD,LEIGHTON ROAD HANDICAP,TURF - B COURSE,1165000,Happy Valley,美麗皇者(T189),何澤堯,告東尼,1,好地,禮頓道讓賽,草地 - B 賽道,跑馬地
5353,4,5,4.0,DESIGNS ON ROME(P270),T Berry,J Moore,126.0,1057.0,2.0,6-1/4,13 13 13 13 5,2.02.31,7.5,2016-04-24,8,2,2000,YIELDING,THE AUDEMARS PIGUET QEII CUP,TURF - A COURSE,20000000,Sha Tin,威爾頓(P270),貝湯美,約翰摩亞,2,黏地,愛彼女皇盃,草地 - A 賽道,沙田
5354,4,5,5.0,LUCKY YEAR(T245),J Moreira,C S Shum,121.0,1130.0,11.0,1-1/2,11 11 5,1.10.45,4.3,2016-04-27,8,2,1200,GOOD,SEOUL HANDICAP,TURF - C COURSE,1650000,Happy Valley,永旺年年(T245),莫雷拉,沈集成,1,好地,首爾讓賽,草地 - C 賽道,跑馬地
5355,4,5,8.0,SAFETY CHECK(V636),J McDonald,C Appleby,126.0,1062.0,4.0,3-3/4,6 7 7 5,1.34.68,28.0,2016-05-01,8,1,1600,GOOD,THE CHAMPIONS MILE,TURF - B COURSE,14000000,Sha Tin,安全檢查(V636),麥道朗,艾柏賓,1,好地,冠軍一哩賽,草地 - B 賽道,沙田
5356,4,5,2.0,LITTLE DRAGON(S264),K K Chiong,P F Yiu,126.0,1057.0,9.0,1-1/4,6 2 2 5,1.40.82,12.0,2016-05-04,8,3,1650,GOOD,WARWICK HANDICAP,TURF - C+3 COURSE,1165000,Happy Valley,小龍兒(S264),蔣嘉琦,姚本輝,1,好地,和域讓賽,草地 - C+3 賽道,跑馬地
5357,4,5,12.0,SUPER FLUKE(T382),C Schofield,D Cruz,116.0,1116.0,12.0,1-1/4,11 11 12 5,1.22.11,14.0,2016-05-14,8,3,1400,GOOD,POK FU LAM COUNTRY PARK HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,僥倖(T382),史卓豐,告達理,1,好地,薄扶林郊野公園讓賽,草地 - C+3 賽道,沙田
5358,4,5,6.0,RED MARVEL(T417),J Moreira,J Size,124.0,1059.0,4.0,1-1/2,5 8 8 5,1.40.78,3.6,2016-05-18,8,3,1650,GOOD,TAI SHING STREAM HANDICAP,TURF - B COURSE,1165000,Happy Valley,紅運精彩(T417),莫雷拉,蔡約翰,1,好地,大城石澗讓賽,草地 - B 賽道,跑馬地
5359,4,5,5.0,HELENE HAPPY STAR(T104),K Teetan,J Moore,126.0,1128.0,3.0,1-1/2,1 1 1 1 1 5,2.26.42,13.0,2016-05-22,8,2,2400,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,TURF - A COURSE,10000000,Sha Tin,喜蓮歡星(T104),田泰安,約翰摩亞,2,好地至快地,渣打冠軍暨遮打盃,草地 - A 賽道,沙田
5360,4,5,12.0,TOP ACT(P435),K Teetan,A T Millard,113.0,1093.0,8.0,3-1/2,2 1 1 5,1.34.44,30.0,2016-05-29,8,1,1600,GOOD,THE LION ROCK TROPHY (HANDICAP),TURF - A+3 COURSE,3000000,Sha Tin,人強馬勁(P435),田泰安,苗禮德,1,好地,獅子山錦標（讓賽）,草地 - A+3 賽道,沙田
5361,4,5,9.0,PO CHING TREASURE(S388),H N Wong,P F Yiu,112.0,1065.0,6.0,2,3 3 3 3 5,1.50.29,4.9,2016-06-01,8,3,1800,GOOD,VIOLET HILL HANDICAP,TURF - C+3 COURSE,1165000,Happy Valley,寶正寶(S388),黃皓楠,姚本輝,1,好地,紫羅蘭山讓賽,草地 - C+3 賽道,跑馬地
5362,4,5,8.0,LEADING HORSE(T322),K C Leung,L Ho,117.0,1088.0,2.0,2-3/4,8 10 10 5,1.34.16,3.7,2016-06-05,8,3,1600,GOOD TO FIRM,HKU FACULTIES OF ARCHITECTURE AND ARTS HANDICAP,TURF - B+2 COURSE,1165000,Sha Tin,領驫(T322),梁家俊,何良,1,好地至快地,港大建築學院與文學院讓賽,草地 - B+2 賽道,沙田
5363,4,5,4.0,SNOW SLIDER(P438),K K Chiong,P F Yiu,123.0,1142.0,6.0,5-3/4,2 1 1 5,1.23.06,7.2,2016-06-12,8,4,1400,GOOD TO YIELDING,HYDRANGEA HANDICAP,TURF - C COURSE,800000,Sha Tin,踏雪無痕(P438),蔣嘉琦,姚本輝,1,好地至黏地,繡球花讓賽,草地 - C 賽道,沙田
5364,4,5,3.0,PRECISION KING(P134),M L Yeung,T P Yung,119.0,1173.0,6.0,1-3/4,1 1 1 5,1.40.05,24.0,2016-06-15,8,2,1650,GOOD TO FIRM,STAUNTON HANDICAP,TURF - B COURSE,1650000,Happy Valley,天時駿駒(P134),楊明綸,容天鵬,1,好地至快地,士丹頓讓賽,草地 - B 賽道,跑馬地
5365,4,5,6.0,RED MARVEL(T417),Z Purton,J Size,126.0,1063.0,4.0,3-1/4,5 5 5 5,1.42.16,9.4,2016-06-22,8,3,1650,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - C COURSE,1165000,Happy Valley,紅運精彩(T417),潘頓,蔡約翰,1,好地至快地,白沙澳讓賽,草地 - C 賽道,跑馬地
5366,4,5,7.0,EXCELLENCE(T314),T H So,A Lee,124.0,1028.0,9.0,3,13 13 14 5,1.22.30,99.0,2016-07-01,8,4,1400,GOOD TO FIRM,SPORTING EXCHANGE HANDICAP,TURF - A+3 COURSE,800000,Sha Tin,越駿寶(T314),蘇狄雄,李易達,1,好地至快地,體育交流讓賽,草地 - A+3 賽道,沙田
5367,4,5,9.0,TURF SPRINT(T396),K K Chiong,W Y So,109.0,1113.0,5.0,5-1/4,4 5 5,1.09.91,7.8,2016-07-06,8,2,1200,GOOD,LUGER HANDICAP,TURF - A COURSE,1650000,Happy Valley,醒蹄飛(T396),蔣嘉琦,蘇偉賢,1,好地,戰利品讓賽,草地 - A 賽道,跑馬地
5368,4,5,8.0,AMBITIOUS PINS(V265),D Whyte,R Gibson,121.0,1098.0,7.0,2-3/4,13 14 12 5,1.21.99,40.0,2016-09-18,8,3,1400,GOOD TO FIRM,THE YAN CHAI TROPHY (HANDICAP),TURF - C+3 COURSE,1235000,Sha Tin,雄心速龍(V265),韋達,高伯新,1,好地至快地,仁濟盃（讓賽）,草地 - C+3 賽道,沙田
5369,4,5,11.0,LUCKY HAMMER(P417),Y T Cheng,Y S Tsui,118.0,1089.0,2.0,2,4 4 2 5,1.40.47,36.0,2016-09-21,8,3,1650,GOOD TO FIRM,KWUN TONG HANDICAP,TURF - C COURSE,1235000,Happy Valley,好老友(P417),鄭雨滇,徐雨石,1,好地至快地,觀塘讓賽,草地 - C 賽道,跑馬地
5370,4,5,2.0,AMBITIOUS CHAMPION(S083),C Schofield,R Gibson,130.0,1088.0,11.0,4-3/4,12 12 12 5,1.41.23,43.0,2016-09-28,8,2,1650,GOOD,WISTARIA HANDICAP,TURF - C+3 COURSE,1750000,Happy Valley,雄心巨龍(S083),史卓豐,高伯新,1,好地,紫藤讓賽,草地 - C+3 賽道,跑馬地
5371,4,5,6.0,REGENCY DARLING(T138),K K Chiong,K L Man,116.0,1220.0,7.0,1-3/4,2 1 5,1.11.29,14.0,2016-10-05,8,3,1200,GOOD,NEW LANTAO BUS HANDICAP,TURF - A COURSE,1235000,Happy Valley,帝豪寶貝(T138),蔣嘉琦,文家良,1,好地,新大嶼山巴士讓賽,草地 - A 賽道,跑馬地
5372,4,5,6.0,STAR MAJESTIC(S093),D Whyte,P O'Sullivan,123.0,1112.0,14.0,3,14 13 12 5,1.33.97,11.0,2016-10-08,8,2,1600,GOOD TO FIRM,YUEN LONG HANDICAP,TURF - B+2 COURSE,1750000,Sha Tin,連利之星(S093),韋達,蘇保羅,1,好地至快地,元朗讓賽,草地 - B+2 賽道,沙田
5373,4,5,10.0,WHO'STHEDUDE(T312),J Moreira,C S Shum,121.0,1126.0,7.0,2-3/4,9 9 5,1.11.22,3.1,2016-10-30,8,3,1200,GOOD,CORNFLOWER HANDICAP,TURF - A COURSE,1235000,Happy Valley,得利多(T312),莫雷拉,沈集成,1,好地,矢車菊讓賽,草地 - A 賽道,跑馬地
5374,4,5,5.0,AMAZING KIDS(T179),J Moreira,J Size,123.0,1163.0,5.0,2-1/2,6 7 5,1.08.65,3.9,2016-11-20,8,1,1200,GOOD,THE BOCHK WEALTH MANAGEMENT JOCKEY CLUB SPRINT,TURF - B+2 COURSE,4000000,Sha Tin,華恩庭(T179),莫雷拉,蔡約翰,1,好地,中銀理財馬會短途錦標,草地 - B+2 賽道,沙田
5375,4,5,4.0,OUR HERO(V278),O Doleuze,C S Shum,127.0,1259.0,5.0,3,6 5 5,1.11.01,17.0,2016-11-23,8,3,1200,GOOD,HO MAN TIN HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,大英雄(V278),杜利萊,沈集成,1,好地,何文田讓賽,草地 - C+3 賽道,跑馬地
5376,4,5,11.0,GRAND HARBOUR(P421),K Teetan,C W Chang,116.0,1194.0,5.0,3,6 5 5,1.09.18,16.0,2016-11-27,8,3,1200,GOOD,CHEVALIER INSURANCE AND INVESTMENT HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,君悅灣(P421),田泰安,鄭俊偉,1,好地,其士保險投資讓賽,全天候跑道,沙田
5377,4,5,3.0,TRAVEL FIRST(T098),H T Mo,C H Yip,123.0,1201.0,14.0,5,8 6 6 5,1.38.84,26.0,2016-12-04,8,3,1650,GOOD,MODY HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,旅遊首席(T098),巫顯東,葉楚航,1,好地,麼地讓賽,全天候跑道,沙田
5378,4,5,9.0,CHOICE TREASURE(N436),J Moreira,C H Yip,119.0,1131.0,5.0,2,4 5 5 5,1.41.17,22.0,2016-12-07,8,3,1650,GOOD TO FIRM,LONGINES INTERNATIONAL JOCKEYS' CHAMPIONSHIP (HANDICAP) - 4TH LEG,TURF - B COURSE,1482000,Happy Valley,大寶藏(N436),莫雷拉,葉楚航,1,好地至快地,浪琴表國際騎師錦標賽（讓賽）－第四關,草地 - B 賽道,跑馬地
5379,4,5,4.0,BLAZING SPEED(P192),N Callan,A S Cruz,126.0,1160.0,4.0,3-3/4,5 6 6 6 5,2.01.54,12.0,2016-12-11,8,2,2000,GOOD,THE LONGINES HONG KONG CUP,TURF - A COURSE,25000000,Sha Tin,將男(P192),郭能,告東尼,2,好地,浪琴表香港盃,草地 - A 賽道,沙田
5380,4,5,4.0,GOLDEN SLEEP(T117),N Callan,A T Millard,125.0,1161.0,12.0,3,8 7 5 5,1.40.18,16.0,2016-12-14,8,3,1650,GOOD TO FIRM,TAI KOK TSUI HANDICAP,TURF - C COURSE,1235000,Happy Valley,睡德福(T117),郭能,苗禮德,1,好地至快地,大角咀讓賽,草地 - C 賽道,跑馬地
5381,4,5,3.0,ADVENTURER(V066),J Moreira,Y S Tsui,128.0,1089.0,5.0,5-1/2,2 2 5,0.56.80,2.7,2016-12-17,8,2,1000,GOOD TO FIRM,THE LUKFOOK JEWELLERY CUP (HANDICAP),TURF - C+3 COURSE,1750000,Sha Tin,歷險家(V066),莫雷拉,徐雨石,1,好地至快地,六福珠寶盃（讓賽）,草地 - C+3 賽道,沙田
5382,4,5,8.0,RACING SUPERNOVA(V128),S de Sousa,W Y So,115.0,1137.0,4.0,3-1/4,4 2 2 5,1.21.72,5.8,2017-01-01,8,1,1400,GOOD TO FIRM,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),TURF - B+2 COURSE,3000000,Sha Tin,世澤之星(V128),蘇兆輝,蘇偉賢,1,好地至快地,華商會挑戰盃（讓賽）,草地 - B+2 賽道,沙田
5383,4,5,3.0,BULLISH SMART(S221),K C Ng,A S Cruz,124.0,1113.0,11.0,3-1/4,2 2 1 5,1.40.62,18.0,2017-01-04,8,3,1650,GOOD,CAUSEWAY HANDICAP,TURF - A COURSE,1235000,Happy Valley,牛精叻仔(S221),吳嘉晉,告東尼,1,好地,高士威讓賽,草地 - A 賽道,跑馬地
5384,4,5,14.0,ORIONIDS(V355),H T Mo,C S Shum,105.0,1254.0,10.0,3-3/4,1 1 1 5,1.22.68,12.0,2017-01-08,8,3,1400,GOOD TO FIRM,PEONY HANDICAP,TURF - C COURSE,1235000,Sha Tin,追風追月(V355),巫顯東,沈集成,1,好地至快地,牡丹讓賽,草地 - C 賽道,沙田
5385,4,5,6.0,HAPPY SURVEYS(T248),K Teetan,J Size,126.0,1206.0,5.0,3,7 8 5,1.10.30,19.0,2017-01-11,8,2,1200,GOOD,CHOI HUNG HANDICAP,TURF - B COURSE,1750000,Happy Valley,有心人(T248),田泰安,蔡約翰,1,好地,彩虹讓賽,草地 - B 賽道,跑馬地
5386,4,5,12.0,LUCKY GUY(T349),K Teetan,C H Yip,120.0,1230.0,12.0,5-3/4,3 3 4 5,1.22.43,11.0,2017-01-14,8,3,1400,GOOD,YIN KONG HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,老友威威(T349),田泰安,葉楚航,1,好地,燕崗讓賽,草地 - C+3 賽道,沙田
5387,4,5,2.0,HAPPY METEOR(T171),S Clipperton,J Moore,133.0,1182.0,9.0,4-1/2,1 1 5,1.09.16,12.0,2017-01-18,8,3,1200,GOOD,VICTORIA PARK HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,花月流星(T171),祈普敦,約翰摩亞,1,好地,維多利亞公園讓賽,全天候跑道,沙田
5388,4,5,2.0,CLEVER BEAVER(S352),J Moreira,A S Cruz,132.0,1082.0,6.0,3,8 7 5,1.09.82,5.6,2017-01-22,8,2,1200,GOOD,KWONG WAH HANDICAP,TURF - A COURSE,1750000,Sha Tin,有醒(S352),莫雷拉,告東尼,1,好地,廣華讓賽,草地 - A 賽道,沙田
5389,4,5,1.0,MOST BEAUTIFUL(A022),N Rawiller,C S Shum,133.0,1138.0,5.0,N,7 7 5,1.10.59,14.0,2017-01-25,8,3,1200,GOOD,CONNAUGHT HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,最驫(A022),羅理雅,沈集成,1,好地,干諾讓賽,草地 - C+3 賽道,跑馬地
5390,4,5,1.0,MCQUEEN(V013),S Clipperton,D Cruz,133.0,1056.0,5.0,4-1/4,7 7 7 4 5,1.49.87,21.0,2017-02-15,8,3,1800,GOOD TO FIRM,SING WOO HANDICAP,TURF - C COURSE,1235000,Happy Valley,閃電王(V013),祈普敦,告達理,1,好地至快地,成和讓賽,草地 - C 賽道,跑馬地
5391,4,5,1.0,BORN IN CHINA(T103),U Rispoli,K W Lui,133.0,1062.0,3.0,3-1/4,9 8 5,1.08.75,35.0,2017-03-01,8,2,1200,GOOD,EGRET HANDICAP,ALL WEATHER TRACK,1750000,Sha Tin,軍歌(T103),李寶利,呂健威,1,好地,白鷺讓賽,全天候跑道,沙田
5392,4,5,2.0,HEALTHY JOYFUL(S358),Z Purton,C S Shum,132.0,1041.0,10.0,2-1/2,2 2 5,1.09.15,8.0,2017-03-05,8,3,1200,GOOD TO FIRM,COLOANE HANDICAP,TURF - C COURSE,1235000,Sha Tin,健康歡笑(S358),潘頓,沈集成,1,好地至快地,路環讓賽,草地 - C 賽道,沙田
5393,4,5,6.0,APOLLO'S CHOICE(S312),T H So,D J Hall,120.0,1059.0,1.0,2,3 4 3 5,1.38.00,25.0,2017-03-12,8,2,1650,GOOD,CYMBIDIUM HANDICAP,ALL WEATHER TRACK,1750000,Sha Tin,豈等閒(S312),蘇狄雄,賀賢,1,好地,蕙蘭讓賽,全天候跑道,沙田
5394,4,5,3.0,MOLLY'S JADE STAR(T216),K K Chiong,P F Yiu,122.0,1164.0,1.0,2,3 3 5,1.10.05,5.4,2017-03-15,8,2,1200,GOOD,WATERFALL BAY HANDICAP,TURF - B COURSE,1750000,Happy Valley,翡翠紅星(T216),蔣嘉琦,姚本輝,1,好地,瀑布灣讓賽,草地 - B 賽道,跑馬地
5395,4,5,3.0,ALL MY GAIN(T018),K C Leung,T P Yung,122.0,1097.0,10.0,3,10 8 5,1.10.25,19.0,2017-03-29,8,3,1200,GOOD TO FIRM,EAST POINT HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,帶盈來(T018),梁家俊,容天鵬,1,好地至快地,東角讓賽,草地 - C+3 賽道,跑馬地
5396,4,5,10.0,GENERAL DINO(A193),K Teetan,D E Ferraris,120.0,1026.0,14.0,2-1/4,13 13 5,1.10.41,22.0,2017-04-02,8,3,1200,GOOD TO FIRM,SHA TIN HOI HANDICAP,TURF - B+2 COURSE,1235000,Sha Tin,上浦福滿(A193),田泰安,霍利時,1,好地至快地,沙田海讓賽,草地 - B+2 賽道,沙田
5397,4,5,5.0,SKY KING(V217),D Whyte,C Fownes,130.0,1303.0,1.0,1-1/2,13 13 12 5,1.37.86,4.3,2017-04-05,8,3,1650,GOOD,LUNG HANG HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,傾心星(V217),韋達,方嘉柏,1,好地,隆亨讓賽,全天候跑道,沙田
5398,4,5,4.0,BLAZING SPEED(P192),N Callan,A S Cruz,128.0,1168.0,10.0,3-1/4,2 2 2 5,1.34.26,36.0,2017-04-09,8,1,1600,GOOD TO FIRM,THE CHAIRMAN'S TROPHY,TURF - C COURSE,4000000,Sha Tin,將男(P192),郭能,告東尼,1,好地至快地,主席錦標,草地 - C 賽道,沙田
5399,4,5,11.0,INVENTOR(T379),C Schofield,C S Shum,115.0,1014.0,1.0,5-3/4,8 9 8 5,1.40.21,12.0,2017-04-12,8,2,1650,GOOD,LION CITY HANDICAP,TURF - A COURSE,1750000,Happy Valley,發明小子(T379),史卓豐,沈集成,1,好地,獅城讓賽,草地 - A 賽道,跑馬地
5400,4,5,5.0,SUPER SPRINTER(V105),H T Mo,C S Shum,111.0,1038.0,7.0,N,2 1 1 4,1.40.42,18.0,2017-05-03,8,3,1650,GOOD TO FIRM,TROPICBIRD HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,超強快駒(V105),巫顯東,沈集成,1,好地至快地,熱帶鳥讓賽,草地 - C+3 賽道,跑馬地
5401,4,5,3.0,SUPER LEADER(V016),H T Mo,C H Yip,120.0,1109.0,6.0,3-1/2,8 8 5,1.10.29,34.0,2017-05-10,8,3,1200,GOOD TO FIRM,DORSET HANDICAP,TURF - A COURSE,1235000,Happy Valley,狀元才(V016),巫顯東,葉楚航,1,好地至快地,多實讓賽,草地 - A 賽道,跑馬地
5402,4,5,6.0,RADIANT BUNNY(S418),N Callan,C H Yip,125.0,1124.0,4.0,4-1/4,6 6 4 5,1.39.10,7.0,2017-05-13,8,3,1650,WET SLOW,THE ARCULLI TROPHY (HANDICAP),ALL WEATHER TRACK,1235000,Sha Tin,旺財生暉(S418),郭能,葉楚航,1,濕慢地,夏佳理錦標（讓賽）,全天候跑道,沙田
5403,4,5,10.0,SHARP HUNTER(P097),D Whyte,D E Ferraris,118.0,1121.0,12.0,1-1/2,12 11 5,1.10.41,75.0,2017-05-17,8,3,1200,GOOD TO FIRM,ARC DE TRIOMPHE CHAMPIONS HANDICAP,TURF - B COURSE,1235000,Happy Valley,驍武(P097),韋達,霍利時,1,好地至快地,凱旋門冠軍讓賽,草地 - B 賽道,跑馬地
5404,4,5,3.0,LUCKY GUY(T349),Z Purton,C H Yip,128.0,1198.0,6.0,4-1/4,5 4 5,1.10.89,3.3,2017-05-21,8,3,1200,GOOD,THE SKOL CUP (HANDICAP),TURF - C+3 COURSE,1235000,Sha Tin,老友威威(T349),潘頓,葉楚航,1,好地,獅威啤酒挑戰盃（讓賽）,草地 - C+3 賽道,沙田
5405,4,5,11.0,DEJA VU(T376),H N Wong,A Lee,112.0,1242.0,13.0,1-1/4,6 1 3 5,1.38.59,33.0,2017-05-31,8,3,1650,GOOD,CLEAR WATER BAY HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,機緣再現(T376),黃皓楠,李易達,1,好地,清水灣讓賽,全天候跑道,沙田
5406,4,5,10.0,STAR OF JOY(A171),Z Purton,K L Man,120.0,1059.0,6.0,6-3/4,5 6 5,1.10.38,10.0,2017-06-18,8,3,1200,GOOD TO YIELDING,THE MEMBERS CUP (HANDICAP),TURF - C+3 COURSE,1235000,Sha Tin,開心歡星(A171),潘頓,文家良,1,好地至黏地,會員盃（讓賽）,草地 - C+3 賽道,沙田
5407,4,5 DH,8.0,TRAVEL DATUK(V235),U Rispoli,Y S Tsui,121.0,1063.0,4.0,1-1/2,11 12 5,1.10.59,4.6,2017-06-28,8,3,1200,GOOD TO FIRM,LAI CHI CHONG HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,旅遊拿督(V235),李寶利,徐雨石,1,好地至快地,荔枝莊讓賽,草地 - C+3 賽道,跑馬地
5408,4,5,5.0,HAPPY COOPERATION(T392),Z Purton,T P Yung,126.0,1168.0,8.0,1-1/4,2 2 5,1.10.12,4.4,2017-07-09,8,3,1200,GOOD,POK FU LAM RESERVOIR ROAD HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,合作愉快(T392),潘頓,容天鵬,1,好地,薄扶林水塘道讓賽,全天候跑道,沙田
5409,4,5,7.0,KING GENKI(V181),K Teetan,A S Cruz,113.0,1259.0,6.0,4-1/4,2 2 2 5,1.36.06,61.0,2017-07-16,8,1,1600,GOOD TO YIELDING,THE SHA TIN MILE TROPHY (HANDICAP),TURF - C COURSE,2500000,Sha Tin,勁精神(V181),田泰安,告東尼,1,好地至黏地,沙田一哩錦標（讓賽）,草地 - C 賽道,沙田
5410,4,5,12.0,REAL SUPREME(L247),K C Ng,A S Cruz,115.0,1175.0,11.0,3-1/2,5 2 3 5,1.21.93,52.0,2015-06-07,9,3,1400,GOOD TO FIRM,HKU FACULTIES OF DENTISTRY AND EDUCATION HANDICAP,TURF - A+3 COURSE,1060000,Sha Tin,天外之天(L247),吳嘉晉,告東尼,1,好地至快地,港大牙醫學院與教育學院讓賽,草地 - A+3 賽道,沙田
5411,4,5,11.0,CHATER ROCK(S223),J Moreira,D E Ferraris,120.0,1115.0,5.0,1-1/4,6 6 5,0.56.02,4.6,2015-06-14,9,3,1000,GOOD TO FIRM,AUDEMARS PIGUET HANDICAP,TURF - B+2 COURSE,1060000,Sha Tin,金獅福將(S223),莫雷拉,霍利時,1,好地至快地,ＡＵＤＥＭＡＲＳ　ＰＩＧＵＥＴ讓賽,草地 - B+2 賽道,沙田
5412,4,5,10.0,HEARTS KEEPER(N360),K Teetan,Y S Tsui,117.0,1225.0,6.0,4,5 5 5,1.08.91,9.7,2015-06-21,9,3,1200,WET FAST,MOON KOON HANDICAP,ALL WEATHER TRACK,1060000,Sha Tin,頌友(N360),田泰安,徐雨石,1,濕快地,滿貫讓賽,全天候跑道,沙田
5413,4,5,6.0,HOW SPEEDY(M384),D Lane,A T Millard,128.0,1099.0,12.0,2-1/4,12 11 5,1.09.79,99.0,2015-07-01,9,4,1200,GOOD TO FIRM,THE GUANGDONG-HONG KONG CUP (HANDICAP),TURF - A COURSE,760000,Sha Tin,好事必得(M384),連達文,苗禮德,1,好地至快地,粵港盃（讓賽）,草地 - A 賽道,沙田
5414,4,5,12.0,EXCEL ONESELF(P287),C K Tong,Y S Tsui,113.0,1122.0,2.0,2-1/4,5 4 5,0.56.61,36.0,2015-07-05,9,3,1000,GOOD TO FIRM,HOI HA HANDICAP,TURF - A+3 COURSE,1060000,Sha Tin,愛寶(P287),湯智傑,徐雨石,1,好地至快地,海下讓賽,草地 - A+3 賽道,沙田
5415,4,5,5.0,ALL GREAT FRIENDS(S279),G Mosse,K L Man,123.0,1036.0,9.0,2-1/2,5 6 5,1.10.07,16.0,2015-07-08,9,2,1200,GOOD TO FIRM,PERFECT PARTNER HANDICAP,TURF - A COURSE,1500000,Happy Valley,摯友無敵(S279),巫斯義,文家良,1,好地至快地,開心精采讓賽,草地 - A 賽道,跑馬地
5416,4,5,10.0,PIKACHU(S298),M L Yeung,D E Ferraris,113.0,1106.0,6.0,2-1/4,4 3 4 5,1.33.99,13.0,2015-07-12,9,1,1600,GOOD TO FIRM,THE SHA TIN MILE TROPHY (HANDICAP),TURF - B+2 COURSE,2200000,Sha Tin,比卡超(S298),楊明綸,霍利時,1,好地至快地,沙田一哩錦標（讓賽）,草地 - B+2 賽道,沙田
5417,4,5,7.0,YOUNG WATCHMAN(T003),N Callan,C S Shum,120.0,1111.0,9.0,1-3/4,10 8 5,1.09.84,73.0,2015-09-06,9,3,1200,GOOD,DRAKE HANDICAP,TURF - B COURSE,1165000,Sha Tin,彪形勇漢(T003),郭能,沈集成,1,好地,德立讓賽,草地 - B 賽道,沙田
5418,4,5,5.0,ALL YOU WISH(P031),J Moreira,C H Yip,125.0,1176.0,1.0,2-1/2,9 10 11 5,1.22.25,11.0,2015-09-13,9,1,1400,GOOD TO FIRM,THE KWANGTUNG HANDICAP CUP (HANDICAP),TURF - C COURSE,2400000,Sha Tin,隨心隨意(P031),莫雷拉,葉楚航,1,好地至快地,廣東讓賽盃（讓賽）,草地 - C 賽道,沙田
5419,4,5,6.0,TRILLION TREASURE(P156),Y T Cheng,A Schutz,123.0,1089.0,6.0,1,3 3 5,1.09.08,12.0,2015-10-18,9,3,1200,GOOD,TSUEN LOK HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,麟轉乾坤(P156),鄭雨滇,孫達志,1,好地,荃樂讓賽,全天候跑道,沙田
5420,4,5,4.0,LUCKY NINE(L259),B Prebble,C Fownes,122.0,1108.0,3.0,3-1/4,7 7 5,1.08.87,15.0,2015-10-25,9,1,1200,GOOD TO FIRM,THE PREMIER BOWL (HANDICAP),TURF - A COURSE,4000000,Sha Tin,天久(L259),柏寶,方嘉柏,1,好地至快地,精英碗（讓賽）,草地 - A 賽道,沙田
